day;timestamp;buyer;seller;symbol;currency;price;quantity
1;275800;Paris;Charlie;KELP;SEASHELLS;2050.0;2
1;275800;Paris;Charlie;SQUID_INK;SEASHELLS;1853.0;2
1;276000;Paris;Caesar;CROISSANTS;SEASHELLS;4264.0;7
1;276000;Gary;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;8
1;276200;Caesar;Camilla;CROISSANTS;SEASHELLS;4263.0;4
1;276300;Charlie;Paris;KELP;SEASHELLS;2047.0;1
1;276300;Camilla;Pablo;PICNIC_BASKET1;SEASHELLS;58558.0;4
1;276300;Camilla;Pablo;PICNIC_BASKET2;SEASHELLS;30051.0;4
1;276300;Charlie;Paris;SQUID_INK;SEASHELLS;1849.0;1
1;276400;Paris;Caesar;DJEMBES;SEASHELLS;13353.0;2
1;276400;Caesar;Pablo;PICNIC_BASKET1;SEASHELLS;58556.0;1
1;276400;Camilla;Pablo;PICNIC_BASKET1;SEASHELLS;58556.0;1
1;276400;Caesar;Pablo;PICNIC_BASKET2;SEASHELLS;30049.0;1
1;276400;Camilla;Pablo;PICNIC_BASKET2;SEASHELLS;30049.0;1
1;276400;Paris;Caesar;RAINFOREST_RESIN;SEASHELLS;10001.0;1
1;276400;Paris;Charlie;SQUID_INK;SEASHELLS;1849.0;1
1;276700;Paris;Caesar;CROISSANTS;SEASHELLS;4264.0;6
1;276700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;108.0;15
1;276700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;17.0;15
1;276700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;15
1;276700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;557.0;15
1;276700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;313.0;15
1;276800;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;2
1;276900;Caesar;Paris;KELP;SEASHELLS;2048.0;1
1;276900;Charlie;Paris;SQUID_INK;SEASHELLS;1850.0;1
1;277000;Gina;Camilla;RAINFOREST_RESIN;SEASHELLS;10003.0;4
1;277100;Caesar;Camilla;JAMS;SEASHELLS;6488.0;11
1;277500;Caesar;Camilla;CROISSANTS;SEASHELLS;4263.0;5
1;277500;Penelope;Caesar;PICNIC_BASKET1;SEASHELLS;58550.0;1
1;277500;Penelope;Caesar;PICNIC_BASKET2;SEASHELLS;30047.0;1
1;277600;Caesar;Camilla;DJEMBES;SEASHELLS;13352.0;10
1;277800;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10002.0;3
1;277800;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10058.0;7
1;277800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;113.0;16
1;277800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;17.0;16
1;277800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;16
1;277800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;559.0;16
1;277800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;313.0;16
1;278000;Gary;Charlie;KELP;SEASHELLS;2051.0;15
1;278000;Pablo;Caesar;PICNIC_BASKET1;SEASHELLS;58538.0;2
1;278000;Gary;Charlie;SQUID_INK;SEASHELLS;1854.0;15
1;278200;Caesar;Camilla;CROISSANTS;SEASHELLS;4263.0;6
1;278200;Paris;Charlie;KELP;SEASHELLS;2050.0;1
1;278300;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10062.0;8
1;278400;Pablo;Caesar;KELP;SEASHELLS;2049.0;2
1;278400;Caesar;Paris;MAGNIFICENT_MACARONS;SEASHELLS;649.0;4
1;278400;Pablo;Caesar;SQUID_INK;SEASHELLS;1853.0;2
1;278500;Paris;Caesar;DJEMBES;SEASHELLS;13353.0;3
1;278500;Caesar;Camilla;JAMS;SEASHELLS;6491.0;12
1;278500;Charlie;Paris;SQUID_INK;SEASHELLS;1852.0;1
1;278600;Caesar;Paris;KELP;SEASHELLS;2048.0;1
1;278700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;111.0;14
1;278700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;112.0;18
1;278700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;18.0;14
1;278700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;14
1;278700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;562.0;14
1;278700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;563.0;18
1;278700;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;317.0;14
1;278700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;318.0;18
1;278800;Caesar;Paris;DJEMBES;SEASHELLS;13354.0;5
1;279100;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10063.0;9
1;279200;Paris;Charlie;KELP;SEASHELLS;2050.0;1
1;279200;Paris;Charlie;SQUID_INK;SEASHELLS;1850.0;1
1;279300;Caesar;Camilla;DJEMBES;SEASHELLS;13355.0;4
1;279300;Paris;Caesar;DJEMBES;SEASHELLS;13356.0;3
1;279400;Caesar;Paris;KELP;SEASHELLS;2048.0;1
1;279400;Charlie;Paris;KELP;SEASHELLS;2047.0;1
1;279400;Charlie;Paris;SQUID_INK;SEASHELLS;1846.0;1
1;279400;Charlie;Paris;SQUID_INK;SEASHELLS;1846.0;1
1;279500;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;279500;Charlie;Paris;SQUID_INK;SEASHELLS;1845.0;1
1;279600;Gary;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;7
1;279800;Camilla;Paris;KELP;SEASHELLS;2048.0;1
1;279800;Camilla;Paris;SQUID_INK;SEASHELLS;1845.0;1
1;280100;Paris;Camilla;KELP;SEASHELLS;2050.0;1
1;280100;Paris;Camilla;SQUID_INK;SEASHELLS;1847.0;1
1;280200;Gary;Camilla;KELP;SEASHELLS;2050.0;6
1;280200;Gary;Camilla;SQUID_INK;SEASHELLS;1846.0;6
1;280300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;108.0;8
1;280300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;18.0;8
1;280300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;8
1;280300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;562.0;8
1;280300;Camilla;Pablo;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;319.0;8
1;280400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;114.0;12
1;280400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;18.0;12
1;280400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;12
1;280400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;562.0;12
1;280400;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;318.0;12
1;280700;Paris;Caesar;JAMS;SEASHELLS;6496.0;6
1;280800;Caesar;Camilla;JAMS;SEASHELLS;6495.0;11
1;280800;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9992.0;5
1;280900;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;280900;Charlie;Paris;SQUID_INK;SEASHELLS;1845.0;1
1;281000;Paris;Camilla;KELP;SEASHELLS;2050.0;1
1;281000;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10002.0;4
1;281000;Paris;Camilla;SQUID_INK;SEASHELLS;1848.0;1
1;281100;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;281100;Charlie;Paris;SQUID_INK;SEASHELLS;1845.0;1
1;281300;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10081.0;6
1;281400;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10086.0;9
1;281500;Penelope;Charlie;KELP;SEASHELLS;2051.0;6
1;281500;Penelope;Charlie;SQUID_INK;SEASHELLS;1849.0;6
1;281700;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;666.0;5
1;281700;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9992.0;1
1;281800;Paris;Caesar;DJEMBES;SEASHELLS;13361.0;2
1;281800;Charlie;Paris;KELP;SEASHELLS;2047.0;2
1;281800;Charlie;Caesar;KELP;SEASHELLS;2048.0;6
1;281800;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
1;281800;Charlie;Paris;SQUID_INK;SEASHELLS;1845.0;2
1;281800;Charlie;Caesar;SQUID_INK;SEASHELLS;1846.0;6
1;282000;Caesar;Camilla;JAMS;SEASHELLS;6493.0;4
1;282300;Paris;Caesar;CROISSANTS;SEASHELLS;4264.0;6
1;282300;Paris;Caesar;JAMS;SEASHELLS;6492.0;4
1;282300;Paris;Charlie;KELP;SEASHELLS;2051.0;2
1;282300;Paris;Charlie;SQUID_INK;SEASHELLS;1842.0;2
1;282600;Paris;Caesar;JAMS;SEASHELLS;6493.0;6
1;282900;Paris;Caesar;DJEMBES;SEASHELLS;13355.0;2
1;282900;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;134.0;11
1;282900;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;134.0;1
1;282900;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;600.0;11
1;282900;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;600.0;1
1;282900;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;353.0;11
1;282900;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;353.0;1
1;283100;Caesar;Paris;DJEMBES;SEASHELLS;13355.0;4
1;283100;Caesar;Paris;MAGNIFICENT_MACARONS;SEASHELLS;653.0;4
1;283200;Paris;Caesar;DJEMBES;SEASHELLS;13358.0;5
1;283500;Caesar;Paris;JAMS;SEASHELLS;6491.0;6
1;283800;Camilla;Pablo;KELP;SEASHELLS;2048.0;2
1;283800;Charlie;Pablo;SQUID_INK;SEASHELLS;1836.0;2
1;283900;Caesar;Paris;JAMS;SEASHELLS;6491.0;6
1;283900;Camilla;Paris;KELP;SEASHELLS;2048.0;1
1;283900;Paris;Gary;RAINFOREST_RESIN;SEASHELLS;10001.0;1
1;283900;Camilla;Paris;SQUID_INK;SEASHELLS;1833.0;1
1;284000;Caesar;Paris;DJEMBES;SEASHELLS;13356.0;3
1;284100;Charlie;Gary;KELP;SEASHELLS;2047.0;15
1;284100;Charlie;Gina;KELP;SEASHELLS;2048.0;7
1;284100;Charlie;Penelope;RAINFOREST_RESIN;SEASHELLS;9992.0;5
1;284100;Charlie;Gary;SQUID_INK;SEASHELLS;1835.0;15
1;284100;Charlie;Gina;SQUID_INK;SEASHELLS;1836.0;7
1;284300;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;284300;Caesar;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
1;284400;Caesar;Paris;JAMS;SEASHELLS;6491.0;10
1;284500;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;653.0;5
1;284700;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;284700;Charlie;Paris;SQUID_INK;SEASHELLS;1836.0;1
1;284800;Caesar;Paris;DJEMBES;SEASHELLS;13355.0;3
1;284800;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
1;284800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;131.0;12
1;284800;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;132.0;13
1;284800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;23.0;12
1;284800;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;24.0;13
1;284800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;2.0;12
1;284800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;593.0;12
1;284800;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;594.0;13
1;284800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;346.0;12
1;284800;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;347.0;13
1;284900;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;130.0;15
1;284900;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;130.0;1
1;284900;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;592.0;15
1;284900;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;592.0;1
1;284900;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;346.0;15
1;284900;Caesar;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;346.0;1
1;285200;Paris;Caesar;JAMS;SEASHELLS;6493.0;5
1;285200;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;4
1;285400;Caesar;Camilla;DJEMBES;SEASHELLS;13357.0;8
1;285400;Caesar;Paris;DJEMBES;SEASHELLS;13357.0;4
1;285400;Caesar;Paris;MAGNIFICENT_MACARONS;SEASHELLS;656.0;5
1;285400;Caesar;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
1;285500;Caesar;Camilla;JAMS;SEASHELLS;6493.0;3
1;285500;Pablo;Gary;KELP;SEASHELLS;2049.0;3
1;285500;Pablo;Gary;SQUID_INK;SEASHELLS;1836.0;3
1;285500;Caesar;Pablo;VOLCANIC_ROCK;SEASHELLS;10090.0;3
1;285600;Caesar;Paris;JAMS;SEASHELLS;6492.0;8
1;285600;Pablo;Camilla;KELP;SEASHELLS;2050.0;3
1;285700;Paris;Charlie;KELP;SEASHELLS;2050.0;1
1;285700;Paris;Charlie;SQUID_INK;SEASHELLS;1835.0;1
1;285700;Caesar;Pablo;VOLCANIC_ROCK;SEASHELLS;10088.0;1
1;286100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;132.0;15
1;286100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;591.0;15
1;286100;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;346.0;15
1;286200;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;286200;Charlie;Paris;SQUID_INK;SEASHELLS;1831.0;1
1;286500;Caesar;Paris;CROISSANTS;SEASHELLS;4262.0;6
1;286500;Charlie;Caesar;KELP;SEASHELLS;2049.0;2
1;286500;Charlie;Paris;RAINFOREST_RESIN;SEASHELLS;9999.0;1
1;286500;Charlie;Caesar;SQUID_INK;SEASHELLS;1830.0;2
1;286600;Caesar;Camilla;DJEMBES;SEASHELLS;13353.0;9
1;286600;Pablo;Caesar;PICNIC_BASKET1;SEASHELLS;58501.0;1
1;286700;Caesar;Paris;DJEMBES;SEASHELLS;13353.0;4
1;286700;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10002.0;3
1;286900;Caesar;Paris;DJEMBES;SEASHELLS;13352.0;2
1;287100;Paris;Caesar;DJEMBES;SEASHELLS;13353.0;2
1;287100;Caesar;Paris;JAMS;SEASHELLS;6492.0;8
1;287100;Gina;Charlie;SQUID_INK;SEASHELLS;1832.0;10
1;287400;Paris;Charlie;KELP;SEASHELLS;2050.0;1
1;287400;Paris;Charlie;SQUID_INK;SEASHELLS;1829.0;1
1;287500;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;287500;Charlie;Paris;SQUID_INK;SEASHELLS;1826.0;1
1;287600;Paris;Camilla;KELP;SEASHELLS;2050.0;1
1;287600;Paris;Camilla;SQUID_INK;SEASHELLS;1826.0;1
1;287600;Caesar;Peter;VOLCANIC_ROCK;SEASHELLS;10092.0;10
1;287700;Caesar;Paris;RAINFOREST_RESIN;SEASHELLS;10000.0;2
1;287800;Caesar;Camilla;DJEMBES;SEASHELLS;13349.0;11
1;287900;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;287900;Charlie;Paris;SQUID_INK;SEASHELLS;1824.0;1
1;288000;Paris;Camilla;KELP;SEASHELLS;2050.0;1
1;288000;Paris;Camilla;SQUID_INK;SEASHELLS;1825.0;1
1;288300;Charlie;Caesar;KELP;SEASHELLS;2049.0;2
1;288300;Charlie;Caesar;SQUID_INK;SEASHELLS;1828.0;2
1;288400;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;288400;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10103.0;7
1;288500;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10104.0;7
1;288600;Paris;Caesar;DJEMBES;SEASHELLS;13349.0;5
1;288600;Gary;Charlie;KELP;SEASHELLS;2051.0;13
1;288600;Gary;Charlie;SQUID_INK;SEASHELLS;1835.0;13
1;288800;Paris;Caesar;JAMS;SEASHELLS;6497.0;9
1;288900;Caesar;Camilla;JAMS;SEASHELLS;6495.0;4
1;289000;Camilla;Caesar;PICNIC_BASKET2;SEASHELLS;30032.0;2
1;289100;Caesar;Pablo;PICNIC_BASKET1;SEASHELLS;58457.0;1
1;289100;Camilla;Pablo;PICNIC_BASKET1;SEASHELLS;58457.0;5
1;289100;Caesar;Pablo;PICNIC_BASKET2;SEASHELLS;30030.0;1
1;289100;Charlie;Pablo;PICNIC_BASKET2;SEASHELLS;30029.0;5
1;289200;Penelope;Caesar;PICNIC_BASKET1;SEASHELLS;58470.0;2
1;289200;Penelope;Caesar;PICNIC_BASKET2;SEASHELLS;30036.0;2
1;289300;Caesar;Paris;CROISSANTS;SEASHELLS;4259.0;8
1;289400;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;289400;Charlie;Paris;SQUID_INK;SEASHELLS;1835.0;1
1;289500;Caesar;Paris;CROISSANTS;SEASHELLS;4259.0;5
1;289500;Caesar;Pablo;VOLCANIC_ROCK;SEASHELLS;10108.0;3
1;289600;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9998.0;5
1;289900;Pablo;Camilla;PICNIC_BASKET1;SEASHELLS;58486.0;5
1;289900;Pablo;Camilla;PICNIC_BASKET2;SEASHELLS;30034.0;5
1;290300;Caesar;Paris;DJEMBES;SEASHELLS;13346.0;3
1;290300;Caesar;Caesar;VOLCANIC_ROCK;SEASHELLS;10114.0;8
1;290300;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;142.0;13
1;290300;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;614.0;13
1;290300;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;367.0;13
1;290800;Charlie;Paris;KELP;SEASHELLS;2048.0;1
1;290800;Charlie;Paris;SQUID_INK;SEASHELLS;1836.0;1
1;291100;Caesar;Camilla;JAMS;SEASHELLS;6495.0;8
1;291100;Pablo;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;6
1;291100;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;2
1;291200;Paris;Caesar;DJEMBES;SEASHELLS;13349.0;1
1;291300;Caesar;Paris;JAMS;SEASHELLS;6494.0;8
1;291300;Caesar;Peter;VOLCANIC_ROCK;SEASHELLS;10121.0;7
1;291400;Charlie;Pablo;RAINFOREST_RESIN;SEASHELLS;9998.0;3
1;291500;Penelope;Charlie;KELP;SEASHELLS;2051.0;7
1;291500;Penelope;Caesar;PICNIC_BASKET1;SEASHELLS;58477.0;3
1;291500;Penelope;Caesar;PICNIC_BASKET2;SEASHELLS;30025.0;3
1;291500;Penelope;Charlie;SQUID_INK;SEASHELLS;1837.0;7
1;291600;Caesar;Paris;CROISSANTS;SEASHELLS;4258.0;6
1;291600;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10001.0;1
1;291700;Penelope;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;8
1;291700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;156.0;15
1;291700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;620.0;15
1;291700;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;374.0;15
1;291800;Charlie;Penelope;RAINFOREST_RESIN;SEASHELLS;9992.0;6
1;291800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;151.0;19
1;291800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;29.0;19
1;291800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;19
1;291800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;371.0;19
1;292000;Paris;Caesar;DJEMBES;SEASHELLS;13348.0;5
1;292100;Caesar;Camilla;JAMS;SEASHELLS;6496.0;7
1;292300;Paris;Caesar;CROISSANTS;SEASHELLS;4260.0;8
1;292300;Caesar;Paris;KELP;SEASHELLS;2048.0;1
1;292300;Caesar;Paris;SQUID_INK;SEASHELLS;1832.0;1
1;292400;Paris;Caesar;JAMS;SEASHELLS;6497.0;9
1;292400;Paris;Charlie;KELP;SEASHELLS;2050.0;1
1;292400;Paris;Charlie;SQUID_INK;SEASHELLS;1834.0;1
1;292700;Caesar;Camilla;CROISSANTS;SEASHELLS;4259.0;9
1;292700;Paris;Charlie;KELP;SEASHELLS;2051.0;2
1;292700;Paris;Charlie;SQUID_INK;SEASHELLS;1836.0;2
1;293000;Pablo;Camilla;SQUID_INK;SEASHELLS;1835.0;3
1;293000;Caesar;Pablo;VOLCANIC_ROCK;SEASHELLS;10115.0;2
1;293300;Paris;Charlie;MAGNIFICENT_MACARONS;SEASHELLS;629.0;5
1;293300;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;146.0;14
1;293300;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;146.0;2
1;293300;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;614.0;14
1;293300;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;614.0;2
1;293300;Penelope;Camilla;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;367.0;14
1;293300;Penelope;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;367.0;2
1;293500;Charlie;Pablo;KELP;SEASHELLS;2048.0;3
1;293500;Charlie;Pablo;SQUID_INK;SEASHELLS;1835.0;3
1;293600;Paris;Charlie;KELP;SEASHELLS;2051.0;1
1;293600;Paris;Caesar;RAINFOREST_RESIN;SEASHELLS;10001.0;1
1;293600;Paris;Charlie;SQUID_INK;SEASHELLS;1837.0;1
1;293800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;151.0;10
1;293800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;29.0;10
1;293800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;10
1;293800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;620.0;10
1;293800;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;374.0;10
1;294000;Paris;Caesar;JAMS;SEASHELLS;6502.0;8
1;294000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;149.0;16
1;294000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;30.0;16
1;294000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;16
1;294000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;624.0;16
1;294000;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;376.0;16
1;294100;Camilla;Paris;KELP;SEASHELLS;2048.0;1
1;294100;Camilla;Paris;SQUID_INK;SEASHELLS;1832.0;1
1;294200;Paris;Caesar;CROISSANTS;SEASHELLS;4261.0;5
1;294400;Caesar;Camilla;CROISSANTS;SEASHELLS;4259.0;7
1;294400;Caesar;Paris;MAGNIFICENT_MACARONS;SEASHELLS;622.0;4
1;294500;Charlie;Paris;KELP;SEASHELLS;2047.0;1
1;294500;Charlie;Paris;KELP;SEASHELLS;2047.0;1
1;294500;Charlie;Paris;SQUID_INK;SEASHELLS;1833.0;1
1;294500;Charlie;Paris;SQUID_INK;SEASHELLS;1833.0;1
1;294600;Caesar;Paris;JAMS;SEASHELLS;6501.0;5
1;294600;Paris;Charlie;RAINFOREST_RESIN;SEASHELLS;10008.0;1
1;294700;Charlie;Penelope;KELP;SEASHELLS;2048.0;15
1;294700;Charlie;Penelope;SQUID_INK;SEASHELLS;1834.0;15
1;294700;Caesar;Peter;VOLCANIC_ROCK;SEASHELLS;10112.0;9
1;294900;Caesar;Pablo;RAINFOREST_RESIN;SEASHELLS;10000.0;3
1;295000;Caesar;Paris;JAMS;SEASHELLS;6502.0;7
1;295100;Gary;Charlie;KELP;SEASHELLS;2051.0;14
1;295100;Gary;Charlie;SQUID_INK;SEASHELLS;1837.0;14
1;295100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;145.0;12
1;295100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;145.0;1
1;295100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;28.0;12
1;295100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10250;SEASHELLS;28.0;1
1;295100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;12
1;295100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_10500;SEASHELLS;3.0;1
1;295100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;614.0;12
1;295100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;614.0;1
1;295100;Camilla;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;368.0;12
1;295100;Caesar;Caesar;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;368.0;1
1;295200;Paris;Charlie;KELP;SEASHELLS;2051.0;2
1;295200;Paris;Charlie;KELP;SEASHELLS;2050.0;1
1;295200;Paris;Caesar;SQUID_INK;SEASHELLS;1836.0;1
1;295200;Paris;Charlie;SQUID_INK;SEASHELLS;1836.0;1
1;295200;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_10000;SEASHELLS;144.0;15
1;295200;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9500;SEASHELLS;609.0;15
1;295200;Camilla;Penelope;VOLCANIC_ROCK_VOUCHER_9750;SEASHELLS;363.0;15
1;295400;Caesar;Paris;DJEMBES;SEASHELLS;13351.0;3
1;295400;Paris;Charlie;KELP;SEASHELLS;2051.0;2
1;295400;Paris;Charlie;SQUID_INK;SEASHELLS;1834.0;2
1;295500;Penelope;Charlie;KELP;SEASHELLS;2051.0;13
1;295500;Penelope;Charlie;SQUID_INK;SEASHELLS;1833.0;13
