day;timestamp;bidPrice;askPrice;transportFees;exportTariff;importTariff;sugarPrice;sunlightIndex
1;389100;667.5;669.0;2.000000000000001;9.5;-3.5;199.6489827899455;69.86
1;389200;670.5;672.0;2.000000000000001;9.5;-3.5;199.903206866328;69.86
1;389300;669.5;671.0;2.000000000000001;9.5;-3.5;199.97505245762832;69.87
1;389400;671.5;673.0;2.000000000000001;9.5;-3.5;199.8128035280916;69.87
1;389500;666.5;668.0;2.000000000000001;9.5;-3.5;199.60040110461748;69.87
1;389600;669.0;670.5;2.000000000000001;9.5;-3.5;199.62336297710243;69.87
1;389700;665.5;667.0;2.000000000000001;9.5;-3.5;198.8384529724896;69.87
1;389800;667.5;669.0;2.000000000000001;9.5;-3.5;198.71317717455565;69.87
1;389900;665.0;666.5;2.000000000000001;9.5;-3.5;198.66207571995923;69.87
1;390000;669.5;671.0;2.000000000000001;9.5;-3.5;198.77798503679955;69.88
1;390100;668.0;669.5;2.000000000000001;9.5;-3.5;198.9921214282685;69.88
1;390200;666.5;668.0;2.000000000000001;9.5;-3.5;198.93704875932656;69.88
1;390300;660.5;662.0;2.000000000000001;9.5;-3.5;198.7980890478098;69.88
1;390400;660.5;662.0;2.000000000000001;9.5;-3.5;198.82720024228587;69.88
1;390500;660.5;662.0;2.000000000000001;9.5;-3.5;198.7290762793629;69.88
1;390600;663.5;665.0;2.000000000000001;9.5;-3.5;198.8375700082856;69.88
1;390700;666.5;668.0;2.000000000000001;9.5;-3.5;199.01988951289312;69.88
1;390800;664.5;666.0;2.000000000000001;9.5;-3.5;198.6208377086918;69.89
1;390900;669.5;671.0;2.000000000000001;9.5;-3.5;198.8128821525057;69.89
1;391000;674.5;676.0;2.000000000000001;9.5;-3.5;198.94200066720765;69.89
1;391100;680.0;681.5;2.000000000000001;9.5;-3.5;199.0632166558612;69.89
1;391200;676.0;677.5;2.000000000000001;9.5;-3.5;198.74947749602023;69.89
1;391300;678.0;679.5;2.000000000000001;9.5;-3.5;198.7852384464589;69.89
1;391400;680.0;681.5;2.000000000000001;9.5;-3.5;198.8162588609497;69.89
1;391500;684.0;685.5;2.000000000000001;9.5;-3.5;198.96452855613063;69.89
1;391600;680.0;681.5;2.000000000000001;9.5;-3.5;199.04349151054348;69.9
1;391700;683.0;684.5;2.000000000000001;9.5;-3.5;199.029831821532;69.9
1;391800;684.5;686.0;2.000000000000001;9.5;-3.5;199.1999115504956;69.9
1;391900;679.0;680.5;2.000000000000001;9.5;-3.5;198.8359337208365;69.9
1;392000;680.0;681.5;2.000000000000001;9.5;-3.5;198.93327494238235;69.9
1;392100;683.5;685.0;2.000000000000001;9.5;-3.5;199.1102894991476;69.9
1;392200;683.0;684.5;2.000000000000001;9.5;-3.5;199.17524139098583;69.9
1;392300;684.5;686.0;2.000000000000001;9.5;-3.5;199.2621240854085;69.9
1;392400;687.5;689.0;2.000000000000001;9.5;-3.5;199.44223066084552;69.9
1;392500;685.0;686.5;2.000000000000001;9.5;-3.5;199.33845319868288;69.91
1;392600;690.5;692.0;2.000000000000001;9.5;-3.5;199.5087592942569;69.91
1;392700;693.0;694.5;2.000000000000001;9.5;-3.5;199.6496117855777;69.91
1;392800;690.5;692.0;2.000000000000001;9.5;-3.5;199.4162753458252;69.91
1;392900;687.5;689.0;2.000000000000001;9.5;-3.5;199.19794882746416;69.91
1;393000;686.5;688.0;2.000000000000001;9.5;-3.5;199.1765430737632;69.91
1;393100;687.5;689.0;2.000000000000001;9.5;-3.5;199.15166989986835;69.91
1;393200;691.0;692.5;2.000000000000001;9.5;-3.5;199.2789961472;69.92
1;393300;691.0;692.5;2.000000000000001;9.5;-3.5;199.3049309791664;69.92
1;393400;687.0;688.5;2.000000000000001;9.5;-3.5;198.96551827504544;69.92
1;393500;686.5;688.0;2.000000000000001;9.5;-3.5;198.94683688603004;69.92
1;393600;685.0;686.5;2.000000000000001;9.5;-3.5;198.79984502672835;69.92
1;393700;685.5;687.0;2.000000000000001;9.5;-3.5;198.69753819424872;69.92
1;393800;693.0;694.5;2.000000000000001;9.5;-3.5;198.8483816868249;69.92
1;393900;694.0;695.5;2.000000000000001;9.5;-3.5;198.9262059114081;69.92
1;394000;692.0;693.5;2.000000000000001;9.5;-3.5;198.88440706423245;69.92
1;394100;689.5;691.0;2.000000000000001;9.5;-3.5;198.5976634476592;69.93
1;394200;689.0;690.5;2.000000000000001;9.5;-3.5;198.48674879826063;69.93
1;394300;687.5;689.0;2.000000000000001;9.5;-3.5;198.46378132324307;69.93
1;394400;685.5;687.0;2.000000000000001;9.5;-3.5;198.4277571794441;69.93
1;394500;685.0;687.0;2.000000000000001;9.5;-3.5;198.59986596726208;69.93
1;394600;685.0;686.5;2.000000000000001;9.5;-3.5;198.6349812085183;69.93
1;394700;683.5;685.0;2.000000000000001;9.5;-3.0;198.3056317943156;69.93
1;394800;685.0;686.5;2.000000000000001;9.5;-3.0;198.41330767896983;69.94
1;394900;684.5;686.0;2.000000000000001;9.5;-3.0;198.32917355609425;69.94
1;395000;683.5;685.0;2.000000000000001;9.5;-3.0;198.29191706431715;69.94
1;395100;683.0;685.0;2.000000000000001;9.5;-3.0;198.4355320611853;69.94
1;395200;681.5;683.0;2.000000000000001;9.5;-3.0;198.2284423182454;69.94
1;395300;681.5;683.0;2.000000000000001;9.5;-3.0;198.28758906891383;69.94
1;395400;685.0;686.5;2.000000000000001;9.5;-3.0;198.3889016711238;69.94
1;395500;686.0;687.5;2.000000000000001;9.5;-3.0;198.40227149604087;69.94
1;395600;683.0;684.5;2.000000000000001;9.5;-3.0;198.20662302391355;69.94
1;395700;686.5;688.0;2.000000000000001;9.5;-3.0;198.02662480409057;69.95
1;395800;684.5;686.0;2.000000000000001;9.5;-3.0;197.75238678786167;69.95
1;395900;680.5;682.0;2.000000000000001;9.5;-3.0;197.58151027440385;69.95
1;396000;678.0;679.5;2.000000000000001;9.5;-3.0;197.35234232309483;69.95
1;396100;675.0;676.5;2.000000000000001;9.5;-3.0;197.0243378331496;69.95
1;396200;676.0;677.5;2.000000000000001;9.5;-3.0;197.02420922927664;69.95
1;396300;672.0;673.5;2.000000000000001;9.5;-3.0;196.8205069127169;69.95
1;396400;670.0;671.5;2.000000000000001;9.5;-3.0;196.41752074390268;69.96
1;396500;667.0;668.5;2.000000000000001;9.5;-3.0;196.2872056260592;69.96
1;396600;670.0;671.5;2.000000000000001;9.5;-3.0;196.3856744952552;69.96
1;396700;670.5;672.0;2.000000000000001;9.5;-3.0;196.4403945555173;69.96
1;396800;673.5;675.0;2.000000000000001;9.5;-3.0;196.4435205983816;69.96
1;396900;673.5;675.0;2.000000000000001;9.5;-3.0;196.2531118889213;69.96
1;397000;676.5;678.0;2.000000000000001;9.5;-3.0;196.35540361929463;69.96
1;397100;679.0;680.5;2.000000000000001;9.5;-3.0;196.59249749888903;69.96
1;397200;676.5;678.0;2.000000000000001;9.5;-3.0;196.1274410792326;69.96
1;397300;672.5;674.0;2.000000000000001;9.5;-3.0;195.79713553781195;69.97
1;397400;671.5;673.0;2.000000000000001;9.5;-3.0;196.1549147010911;69.97
1;397500;668.5;670.0;2.000000000000001;9.5;-3.0;196.121080149315;69.97
1;397600;660.5;662.0;2.000000000000001;9.5;-3.0;195.971019449171;69.97
1;397700;665.0;666.5;2.000000000000001;9.5;-3.0;196.2824953523019;69.97
1;397800;661.5;663.0;2.000000000000001;9.5;-3.0;195.93186637486065;69.97
1;397900;663.5;665.0;2.000000000000001;9.5;-3.0;196.2471206762379;69.97
1;398000;668.0;669.5;2.000000000000001;9.5;-3.0;196.29972317431745;69.97
1;398100;665.5;667.0;2.000000000000001;9.5;-3.0;196.21272195269825;69.98
1;398200;667.0;668.5;2.000000000000001;9.5;-3.0;196.023882043492;69.98
1;398300;667.5;669.0;2.000000000000001;9.5;-3.0;195.8176512527164;69.98
1;398400;665.0;666.5;2.000000000000001;9.5;-3.0;195.7649104061817;69.98
1;398500;662.0;663.5;2.000000000000001;9.5;-3.0;195.8038623707818;69.98
1;398600;663.0;664.5;2.000000000000001;9.5;-3.0;195.94394673410093;69.98
1;398700;657.5;659.0;2.000000000000001;9.5;-3.0;195.87931555483908;69.98
1;398800;660.0;661.5;2.000000000000001;9.5;-3.0;196.064262045428;69.98
1;398900;657.5;659.0;2.000000000000001;9.5;-3.0;195.73007457097808;69.99
1;399000;655.5;657.0;2.000000000000001;9.5;-3.0;195.6641144451472;69.99
1;399100;655.5;657.0;2.000000000000001;9.5;-3.0;195.6689109227975;69.99
1;399200;653.0;654.5;2.000000000000001;9.5;-3.0;195.4308720219775;69.99
1;399300;652.5;654.0;2.000000000000001;9.5;-3.0;195.29628659207765;69.99
1;399400;654.0;655.5;2.000000000000001;9.5;-3.0;195.52038510861948;69.99
1;399500;654.5;656.0;2.000000000000001;9.5;-3.0;195.6788577382024;69.99
1;399600;652.5;654.0;2.000000000000001;9.5;-3.0;195.49794497152817;70.0
1;399700;652.0;653.5;2.000000000000001;9.5;-3.0;195.5859830960672;70.0
1;399800;649.5;651.0;2.000000000000001;9.5;-3.0;195.2331654960292;70.0
1;399900;646.5;648.0;2.000000000000001;9.5;-3.0;195.11575909540736;70.0
1;400000;645.5;647.0;2.000000000000001;9.5;-3.0;195.2370401059686;70.0
1;400100;643.0;644.5;2.000000000000001;9.5;-3.0;195.1827361895748;70.0
1;400200;642.0;643.5;2.000000000000001;9.5;-3.0;195.14812618483143;69.99
1;400300;649.5;651.0;2.000000000000001;9.5;-3.0;195.6178705881903;69.98
1;400400;650.5;652.0;2.000000000000001;9.5;-3.0;195.41512218726223;69.98
1;400500;654.0;655.5;2.000000000000001;9.5;-3.0;195.4530619171041;69.97
1;400600;653.0;654.5;2.000000000000001;9.5;-3.0;195.2606384788089;69.97
1;400700;655.0;656.5;2.000000000000001;9.5;-3.0;195.6121571579737;69.96
1;400800;658.0;659.5;2.000000000000001;9.5;-3.0;196.1234716961588;69.96
1;400900;661.0;662.5;2.000000000000001;9.5;-3.0;196.10670305664945;69.96
1;401000;661.0;662.5;2.000000000000001;9.5;-3.0;196.2187897253888;69.95
1;401100;660.5;662.5;2.000000000000001;9.5;-3.0;196.3828259713276;69.94
1;401200;663.0;664.5;2.000000000000001;9.5;-3.0;196.4721351926466;69.94
1;401300;662.0;663.5;2.000000000000001;9.5;-3.0;196.32185980343195;69.94
1;401400;660.0;661.5;2.000000000000001;9.5;-3.0;196.25791410126888;69.93
1;401500;663.0;664.5;2.000000000000001;9.5;-3.0;196.50064839039047;69.92
1;401600;665.5;667.0;2.000000000000001;9.5;-3.0;196.6530173740265;69.92
1;401700;662.5;664.0;2.000000000000001;9.5;-3.0;196.6415022590662;69.92
1;401800;661.5;663.0;2.000000000000001;9.5;-3.0;196.49130092616105;69.91
1;401900;662.5;664.0;2.000000000000001;9.5;-3.0;196.50458713026435;69.9
1;402000;661.5;663.0;2.000000000000001;9.5;-3.0;196.27926444189976;69.9
1;402100;661.5;663.0;2.000000000000001;9.5;-3.0;196.27850914348983;69.9
1;402200;665.0;666.5;2.000000000000001;9.5;-3.0;196.45643330087472;69.89
1;402300;665.0;666.5;2.000000000000001;9.5;-3.0;196.6640103968984;69.89
1;402400;666.5;668.0;2.000000000000001;9.5;-3.0;196.3795016599653;69.88
1;402500;664.5;666.0;2.000000000000001;9.5;-3.0;196.3082139376662;69.88
1;402600;666.0;667.5;2.000000000000001;9.5;-3.0;196.4035600307012;69.87
1;402700;669.0;670.5;2.000000000000001;9.5;-3.0;196.7913072427481;69.86
1;402800;671.0;672.5;2.000000000000001;9.5;-3.0;196.81985505011724;69.86
1;402900;671.0;672.5;2.000000000000001;9.5;-3.0;196.8158830518429;69.86
1;403000;669.5;671.0;2.000000000000001;9.5;-3.0;196.7748650580312;69.85
1;403100;670.5;672.0;2.000000000000001;9.5;-3.0;197.05001902415512;69.84
1;403200;670.0;672.0;2.000000000000001;9.5;-3.0;196.97315624590303;69.84
1;403300;667.5;669.0;2.000000000000001;9.5;-3.0;196.7744438494248;69.83
1;403400;667.0;668.5;2.000000000000001;9.5;-3.0;196.6839625321612;69.83
1;403500;665.5;667.0;2.000000000000001;9.5;-3.0;196.410994207684;69.82
1;403600;667.5;669.0;2.000000000000001;9.5;-3.0;196.6258783713222;69.82
1;403700;669.0;670.5;2.000000000000001;9.5;-3.0;196.9118870414689;69.82
1;403800;669.5;671.0;2.000000000000001;9.5;-3.0;196.82327891419985;69.81
1;403900;666.5;668.0;2.000000000000001;9.5;-3.0;196.4534987903804;69.81
1;404000;666.0;668.0;2.000000000000001;9.5;-3.0;196.42417883639268;69.8
1;404100;662.0;663.5;2.000000000000001;9.5;-3.0;196.1879522962528;69.8
1;404200;663.0;664.5;2.000000000000001;9.0;-3.0;196.06846092461728;69.79
1;404300;666.0;667.5;2.000000000000001;9.0;-3.0;196.11936021703588;69.78
1;404400;661.5;663.0;2.000000000000001;9.0;-3.0;196.06038364246268;69.78
1;404500;661.0;663.0;2.000000000000001;9.0;-3.0;196.0668359158009;69.78
1;404600;659.0;660.5;2.000000000000001;9.0;-3.0;196.012364486551;69.77
1;404700;662.5;664.0;2.000000000000001;9.0;-3.0;196.2577332951237;69.76
1;404800;661.5;663.0;2.000000000000001;9.0;-3.0;196.2261468919496;69.76
1;404900;660.0;661.5;2.000000000000001;9.0;-3.0;196.0087062227239;69.76
1;405000;664.0;665.5;2.000000000000001;9.0;-3.0;196.0600245441768;69.75
1;405100;663.5;665.0;2.000000000000001;9.0;-3.0;195.8610154047457;69.74
1;405200;660.0;661.5;2.000000000000001;9.0;-3.0;195.7077534139884;69.74
1;405300;662.5;664.0;2.000000000000001;9.0;-3.0;195.9867303243224;69.74
1;405400;662.0;663.5;2.000000000000001;9.0;-3.0;196.1193476658894;69.73
1;405500;661.5;663.0;2.000000000000001;9.0;-3.0;196.113292321205;69.72
1;405600;663.0;664.5;2.000000000000001;9.0;-3.0;196.06375310007343;69.72
1;405700;661.0;662.5;2.000000000000001;9.0;-3.0;195.8129243717861;69.72
1;405800;662.5;664.0;2.000000000000001;9.0;-3.0;195.912747308398;69.71
1;405900;661.0;662.5;2.000000000000001;9.0;-3.0;195.92372394967435;69.7
1;406000;655.5;657.0;2.000000000000001;9.0;-3.0;195.8114346821536;69.7
1;406100;655.0;656.5;2.000000000000001;9.0;-3.0;195.84575016924745;69.69
1;406200;656.5;658.0;2.000000000000001;9.0;-3.0;195.88283986104943;69.69
1;406300;658.0;659.5;2.000000000000001;9.0;-3.0;195.88994175726583;69.68
1;406400;660.5;662.0;2.000000000000001;9.0;-3.0;196.0623017298872;69.68
1;406500;660.0;662.0;2.000000000000001;9.0;-3.0;195.9537227737712;69.68
1;406600;661.5;663.0;2.000000000000001;9.0;-3.0;196.00648677441148;69.67
1;406700;662.0;663.5;2.000000000000001;9.0;-3.0;196.12486824654496;69.67
1;406800;665.5;667.0;2.000000000000001;9.0;-3.0;196.5017042233531;69.66
1;406900;669.5;671.0;2.000000000000001;9.0;-3.0;196.5434141695445;69.66
1;407000;670.5;672.0;2.000000000000001;9.0;-3.0;196.4835228002657;69.65
1;407100;669.0;670.5;2.000000000000001;9.0;-3.0;196.31200407704787;69.64
1;407200;671.0;672.5;2.000000000000001;9.0;-3.0;196.586963053885;69.64
1;407300;667.5;669.0;2.000000000000001;9.0;-3.0;196.4141440194312;69.64
1;407400;668.5;670.0;2.000000000000001;9.0;-3.0;196.5153621869273;69.63
1;407500;672.0;673.5;2.000000000000001;9.0;-3.0;196.5987081461376;69.62
1;407600;674.5;676.0;2.000000000000001;9.0;-3.0;196.69007595320244;69.62
1;407700;673.0;674.5;2.000000000000001;9.0;-3.0;196.97013699888487;69.61
1;407800;674.0;675.5;2.000000000000001;9.0;-3.0;197.27596912226844;69.61
1;407900;672.0;673.5;2.000000000000001;9.0;-3.0;197.32850452335103;69.6
1;408000;674.5;676.0;2.000000000000001;9.0;-3.0;197.6461346520046;69.6
1;408100;674.0;675.5;2.000000000000001;9.0;-3.0;197.81893771471604;69.6
1;408200;672.5;674.0;2.000000000000001;9.0;-3.0;197.94435948957545;69.59
1;408300;670.0;671.5;2.000000000000001;9.0;-3.0;197.94193399551736;69.58
1;408400;668.5;670.0;2.000000000000001;9.0;-3.0;198.06670543376867;69.58
1;408500;666.0;667.5;2.000000000000001;9.0;-3.0;198.1030764546425;69.58
1;408600;667.5;669.0;2.000000000000001;9.0;-3.0;198.41034812604084;69.57
1;408700;670.0;671.5;2.000000000000001;9.0;-3.0;198.56930799568832;69.56
1;408800;668.5;670.0;2.000000000000001;9.0;-3.0;198.31698713814788;69.56
1;408900;672.5;674.0;2.000000000000001;9.0;-3.0;198.6581125515427;69.56
1;409000;674.0;675.5;2.000000000000001;9.0;-3.0;198.7924303274454;69.55
1;409100;676.0;677.5;2.000000000000001;9.0;-3.0;198.98610948131264;69.54
1;409200;677.0;678.5;2.000000000000001;9.0;-3.0;198.86577028478013;69.54
1;409300;677.5;679.0;2.000000000000001;9.0;-3.0;198.62791562784608;69.54
1;409400;682.5;684.0;2.000000000000001;9.0;-3.0;198.6553438950405;69.53
1;409500;683.5;685.0;2.000000000000001;9.0;-3.0;198.92119576211192;69.53
1;409600;683.5;685.0;2.000000000000001;9.0;-3.0;198.8384432416124;69.52
1;409700;685.0;686.5;2.000000000000001;9.0;-3.0;198.9709084465653;69.52
1;409800;683.0;684.5;2.000000000000001;9.0;-3.0;198.8321912781931;69.51
1;409900;683.0;685.0;2.000000000000001;9.0;-3.0;198.80481566178656;69.5
1;410000;690.5;692.0;2.000000000000001;9.0;-3.0;199.33289046907592;69.5
1;410100;694.5;696.0;2.000000000000001;9.0;-3.0;199.4810869065911;69.5
1;410200;695.0;696.5;2.000000000000001;9.0;-3.0;199.4894534334192;69.49
1;410300;694.0;695.5;2.000000000000001;9.0;-3.0;199.428652313791;69.48
1;410400;691.5;693.0;2.000000000000001;9.0;-3.0;199.3445894758187;69.48
1;410500;692.5;694.0;2.000000000000001;9.0;-3.0;199.34589680341088;69.47
1;410600;693.0;694.5;2.000000000000001;9.0;-3.0;199.6422940138844;69.47
1;410700;695.0;696.5;2.000000000000001;9.0;-3.0;199.6944980701856;69.46
1;410800;697.5;699.0;2.000000000000001;9.0;-3.0;199.6776522635706;69.46
1;410900;699.5;701.0;2.000000000000001;9.0;-3.0;199.8177241290921;69.46
1;411000;697.0;698.5;2.000000000000001;9.0;-3.0;199.757172648536;69.45
1;411100;694.5;696.0;2.000000000000001;9.0;-3.0;199.72368503849583;69.44
1;411200;691.0;692.5;2.000000000000001;9.0;-3.0;199.79016619928683;69.44
1;411300;689.0;690.5;2.000000000000001;9.0;-3.0;199.61204767827752;69.44
1;411400;686.0;687.5;2.000000000000001;9.0;-3.0;199.37096983584604;69.43
1;411500;682.5;684.0;2.000000000000001;9.0;-3.0;199.31327235385007;69.42
1;411600;686.5;688.0;2.000000000000001;9.0;-3.0;199.3783255133068;69.42
1;411700;690.5;692.0;2.000000000000001;9.0;-3.0;199.86611006589507;69.42
1;411800;688.5;690.0;2.000000000000001;9.0;-3.0;199.71169461499505;69.41
1;411900;693.0;694.5;2.000000000000001;9.0;-3.0;199.7587484057689;69.4
1;412000;692.5;694.5;2.000000000000001;9.0;-3.0;199.72537098196744;69.4
1;412100;691.5;693.0;2.000000000000001;9.0;-3.0;199.49993773559697;69.4
1;412200;688.0;689.5;2.000000000000001;9.0;-3.0;199.49603136670345;69.39
1;412300;689.5;691.0;2.000000000000001;9.0;-3.0;199.5699641906056;69.39
1;412400;694.0;695.5;2.000000000000001;9.0;-3.0;199.65964444224247;69.38
1;412500;694.0;696.0;2.000000000000001;9.0;-3.0;199.8882931004925;69.38
1;412600;692.0;693.5;2.000000000000001;9.0;-3.0;199.68103387985207;69.37
1;412700;695.5;697.0;2.000000000000001;9.0;-3.0;199.79448302692407;69.36
1;412800;693.5;695.0;2.000000000000001;9.0;-3.0;199.73071427079705;69.36
1;412900;692.0;693.5;2.000000000000001;9.0;-3.0;199.52437143953765;69.36
1;413000;697.0;698.5;2.000000000000001;9.0;-3.0;199.8564545359728;69.35
1;413100;699.5;701.0;2.000000000000001;9.0;-3.0;199.903106417452;69.34
1;413200;704.5;706.0;2.000000000000001;9.0;-3.0;200.0453380308529;69.34
1;413300;701.0;702.5;2.000000000000001;9.0;-3.0;199.8680959024032;69.33
1;413400;701.0;702.5;2.000000000000001;9.0;-3.0;199.52512259501515;69.33
1;413500;699.5;701.0;2.000000000000001;9.0;-3.0;199.2958705939681;69.32
1;413600;701.5;703.0;2.000000000000001;9.0;-3.0;199.33112021536547;69.32
1;413700;702.5;704.0;2.000000000000001;9.0;-3.0;199.41654155815507;69.32
1;413800;704.0;705.5;2.000000000000001;9.0;-3.0;199.65236597773136;69.31
1;413900;701.5;703.0;2.000000000000001;9.0;-3.0;199.5733604867357;69.31
1;414000;700.5;702.0;2.000000000000001;9.0;-3.0;199.53831468911963;69.3
1;414100;699.5;701.0;2.000000000000001;9.0;-3.0;199.57049471922105;69.3
1;414200;705.5;707.0;2.000000000000001;9.0;-3.0;199.85996712918623;69.29
1;414300;707.0;708.5;2.000000000000001;9.0;-3.0;199.9818682457021;69.28
1;414400;708.5;710.0;2.000000000000001;9.0;-3.0;199.98141602224;69.28
1;414500;705.5;707.0;2.000000000000001;9.0;-3.0;199.9427984601012;69.28
1;414600;704.0;705.5;2.000000000000001;9.0;-3.0;199.99733342501835;69.27
1;414700;704.5;706.0;2.000000000000001;9.0;-3.0;199.9117742094394;69.26
1;414800;702.0;703.5;2.000000000000001;9.0;-3.0;199.88245428317683;69.26
1;414900;703.5;705.0;2.000000000000001;9.0;-3.0;200.18487421100303;69.26
1;415000;700.5;702.0;2.000000000000001;9.0;-3.0;199.97539187578576;69.25
1;415100;703.0;704.5;2.000000000000001;9.0;-3.0;200.13580887389423;69.24
1;415200;706.0;707.5;2.000000000000001;9.0;-3.0;200.24711358425668;69.24
1;415300;704.0;705.5;2.000000000000001;9.0;-3.0;200.20625981031827;69.24
1;415400;705.0;706.5;2.000000000000001;9.0;-3.0;200.3335776419922;69.23
1;415500;701.5;703.0;2.000000000000001;9.0;-3.0;200.1533666679096;69.22
1;415600;703.0;704.5;2.000000000000001;9.0;-3.0;200.07922710316728;69.22
1;415700;703.0;704.5;2.000000000000001;9.0;-3.0;199.92052958408712;69.22
1;415800;705.5;707.0;2.000000000000001;9.0;-3.0;199.97405278951547;69.21
1;415900;708.0;709.5;2.000000000000001;9.0;-3.0;200.1077266678809;69.2
1;416000;704.5;706.0;2.000000000000001;9.0;-3.0;200.00074956724924;69.2
1;416100;709.0;710.5;2.000000000000001;9.0;-3.0;200.1775865705072;69.19
1;416200;709.5;711.0;2.000000000000001;9.0;-3.0;200.1017634535461;69.19
1;416300;714.0;715.5;2.000000000000001;9.0;-3.0;200.29514410601567;69.18
1;416400;716.0;717.5;2.000000000000001;9.0;-3.0;200.30127906500908;69.18
1;416500;714.0;715.5;2.000000000000001;9.0;-3.0;199.99460973889413;69.18
1;416600;717.0;718.5;2.000000000000001;9.0;-3.0;200.06642398901312;69.17
1;416700;716.5;718.0;2.000000000000001;9.0;-3.0;199.81103712845564;69.17
1;416800;713.0;714.5;2.000000000000001;9.0;-3.0;199.62366317468127;69.16
1;416900;714.5;716.0;2.000000000000001;9.0;-3.0;199.68609001969045;69.16
1;417000;716.0;717.5;2.000000000000001;9.0;-3.0;199.86434155221403;69.15
1;417100;718.5;720.0;2.000000000000001;9.0;-3.0;200.1468010412959;69.14
1;417200;715.0;716.5;2.000000000000001;9.0;-3.0;200.0876409031148;69.14
1;417300;715.5;717.0;2.000000000000001;9.0;-3.0;200.1322426145792;69.14
1;417400;715.5;717.5;2.000000000000001;9.0;-3.0;200.1247112975628;69.13
1;417500;719.0;720.5;2.000000000000001;9.0;-3.0;200.37113785194003;69.12
1;417600;717.5;719.0;2.000000000000001;9.0;-3.0;200.4342937189185;69.12
1;417700;716.5;718.0;2.000000000000001;9.0;-3.0;200.3198068960472;69.11
1;417800;716.5;718.5;2.000000000000001;9.0;-3.0;200.3152191990021;69.11
1;417900;715.0;716.5;2.000000000000001;9.0;-3.0;200.1955854747134;69.1
1;418000;713.5;715.0;2.000000000000001;9.0;-3.0;199.93252920079632;69.1
1;418100;715.5;717.0;2.000000000000001;9.0;-3.0;200.10906874942705;69.1
1;418200;715.5;717.0;2.000000000000001;9.0;-3.0;200.1818778806052;69.09
1;418300;718.5;720.0;2.000000000000001;9.0;-3.0;200.47372677764272;69.08
1;418400;718.0;719.5;2.000000000000001;9.0;-3.0;200.3626506672942;69.08
1;418500;717.0;718.5;2.000000000000001;9.0;-3.0;200.58631229615;69.08
1;418600;717.0;718.5;2.000000000000001;9.0;-3.0;200.54349217511765;69.07
1;418700;716.5;718.0;2.000000000000001;9.0;-3.0;200.78083658776947;69.06
1;418800;715.5;717.0;2.000000000000001;9.0;-3.0;200.4640780362145;69.06
1;418900;711.5;713.0;2.000000000000001;9.0;-3.0;200.34793548719327;69.06
1;419000;713.0;714.5;2.000000000000001;9.0;-3.0;200.31492427187845;69.05
1;419100;714.0;715.5;2.000000000000001;9.0;-3.0;200.2915863631981;69.04
1;419200;712.5;714.0;2.000000000000001;9.0;-3.0;200.2390735891701;69.04
1;419300;711.5;713.0;2.000000000000001;9.0;-3.0;200.20205077774864;69.04
1;419400;712.0;713.5;2.000000000000001;9.0;-3.0;200.37641240628503;69.03
1;419500;710.5;712.0;2.000000000000001;9.0;-3.0;200.32651140920748;69.03
1;419600;711.5;713.0;2.000000000000001;9.0;-3.0;200.4127097177957;69.02
1;419700;707.5;709.0;2.000000000000001;9.0;-3.0;200.3582085497884;69.02
1;419800;710.0;711.5;2.000000000000001;9.0;-3.0;200.4295843279261;69.01
1;419900;706.0;707.5;2.000000000000001;9.0;-3.0;200.38809203409028;69.0
1;420000;705.0;706.5;2.000000000000001;9.0;-3.0;200.2490678944721;69.0
1;420100;703.5;705.0;2.000000000000001;9.0;-3.0;200.0445759748406;69.0
1;420200;700.5;702.0;2.000000000000001;9.0;-3.0;199.67114102783407;68.99
1;420300;701.5;703.0;2.000000000000001;9.0;-3.0;199.71199852847565;68.98
1;420400;700.0;701.5;2.000000000000001;9.0;-3.0;199.5998375699244;68.98
1;420500;696.5;698.0;2.000000000000001;9.0;-3.0;199.39051837353333;68.97
1;420600;693.5;695.0;2.000000000000001;9.0;-3.0;199.3109064800877;68.97
1;420700;691.0;692.5;2.000000000000001;9.0;-3.0;199.3068845628968;68.96
1;420800;690.5;692.5;2.000000000000001;9.0;-3.0;199.10229656748345;68.96
1;420900;690.5;692.0;2.000000000000001;9.0;-3.0;199.15655994663737;68.96
1;421000;687.5;689.0;2.000000000000001;9.0;-3.0;198.8456764411818;68.95
1;421100;684.0;685.5;2.000000000000001;9.0;-3.0;198.6282670424264;68.94
1;421200;687.0;688.5;2.000000000000001;9.0;-3.0;198.65032126717043;68.94
1;421300;683.5;685.0;2.000000000000001;9.0;-3.0;198.57955651487552;68.94
1;421400;681.5;683.0;2.000000000000001;9.0;-3.0;198.50536389219027;68.93
1;421500;682.0;683.5;2.000000000000001;9.0;-3.0;198.6377622382992;68.92
1;421600;686.5;688.0;2.000000000000001;9.0;-3.0;198.91272060627725;68.92
1;421700;686.0;687.5;2.000000000000001;9.0;-3.0;198.9891139179362;68.92
1;421800;684.0;685.5;2.000000000000001;9.0;-3.0;199.09187989665816;68.91
1;421900;681.5;683.0;2.000000000000001;9.0;-3.0;198.7760181333982;68.9
1;422000;681.5;683.0;2.000000000000001;9.0;-3.0;198.65488830250555;68.9
1;422100;682.5;684.0;2.000000000000001;9.0;-3.0;198.6520866677026;68.9
1;422200;678.5;680.0;2.000000000000001;9.0;-3.0;198.4915666930441;68.89
